45.87.244.0/24,"ASN 208587"
78.24.176.0/22,"ASN 31626"
78.24.182.0/23,"ASN 31626"
89.17.45.0/24,"ASN 207473"
89.17.46.0/24,"ASN 207473"
94.126.202.0/24,"ASN 35377"
188.64.160.0/24,"ASN 31626"
188.64.161.0/24,"ASN 212016"
188.64.163.0/24,"ASN 31626"
188.64.164.0/24,"ASN 31626"
193.239.242.0/23,"ASN 35377"
