161.229.192.0/20,"ASN 154316"
161.229.208.0/20,"ASN 154319"
161.229.240.0/21,"ASN 142250"
161.229.248.0/23,"ASN 142250"
161.229.251.0/24,"ASN 142250"
161.229.252.0/22,"ASN 142250"
