146.70.116.98/32,"MullvadVPN (AT) Wireguard Endpoint"
146.70.116.130/32,"MullvadVPN (AT) Wireguard Endpoint"
146.70.116.162/32,"MullvadVPN (AT) Wireguard Endpoint"
185.24.11.130/32,"MullvadVPN (AT) Wireguard Endpoint"
185.24.11.159/32,"MullvadVPN (AT) Wireguard Endpoint"
2001:ac8:29:84::a01f/128,"MullvadVPN (AT) Wireguard Endpoint"
2001:ac8:29:85::a02f/128,"MullvadVPN (AT) Wireguard Endpoint"
2001:ac8:29:86::a03f/128,"MullvadVPN (AT) Wireguard Endpoint"
2a02:6ea0:cb1b:1::f001/128,"MullvadVPN (AT) Wireguard Endpoint"
2a02:6ea0:cb1b:2::f001/128,"MullvadVPN (AT) Wireguard Endpoint"
