160.30.99.0/24,"ASN 215470"
2602:faad:b::/48,"ASN 215470"
2a0f:85c1:390::/48,"ASN 215470"
2a14:7580:8000::/36,"ASN 215470"
2a14:7580:f300::/40,"ASN 215470"
