8.34.94.0/24,"ASN 40636"
8.40.130.0/24,"ASN 55234"
38.97.236.0/24,"ASN 397571"
131.200.248.0/24,"ASN 25917"
131.200.250.0/24,"ASN 25917"
131.200.252.0/24,"ASN 25917"
131.200.254.0/24,"ASN 25917"
