185.239.108.0/24,"ASN 204802"
190.89.16.0/23,"ASN 270759"
2804:70f8:2000::/46,"ASN 270759"
2804:70f8:2004::/48,"ASN 270759"
2804:70f8:2006::/48,"ASN 270759"
2804:70f8:a000::/48,"ASN 270759"
