45.115.62.0/24,"ASN 21680"
143.199.0.0/20,"ASN 21680"
143.199.16.0/21,"ASN 21680"
143.199.24.0/22,"ASN 21680"
143.199.29.0/24,"ASN 21680"
143.199.30.0/23,"ASN 21680"
143.199.32.0/19,"ASN 21680"
143.199.64.0/19,"ASN 21680"
143.199.97.0/24,"ASN 21680"
143.199.98.0/23,"ASN 21680"
143.199.100.0/22,"ASN 21680"
143.199.104.0/22,"ASN 21680"
143.199.108.0/24,"ASN 21680"
143.199.110.0/23,"ASN 21680"
143.199.112.0/20,"ASN 21680"
143.199.128.0/22,"ASN 21680"
143.199.132.0/23,"ASN 21680"
143.199.134.0/24,"ASN 21680"
143.199.136.0/22,"ASN 21680"
143.199.142.0/23,"ASN 21680"
143.199.144.0/24,"ASN 21680"
143.199.146.0/23,"ASN 21680"
143.199.148.0/22,"ASN 21680"
143.199.152.0/21,"ASN 21680"
143.199.160.0/19,"ASN 21680"
143.199.192.0/20,"ASN 21680"
143.199.208.0/21,"ASN 21680"
143.199.216.0/22,"ASN 21680"
143.199.220.0/23,"ASN 21680"
143.199.223.0/24,"ASN 21680"
143.199.224.0/19,"ASN 21680"
