91.203.105.0/24,"ASN 51418"
93.189.87.0/24,"ASN 41430"
185.179.144.0/22,"ASN 24823"
193.104.70.0/24,"ASN 41551"
193.164.146.0/24,"ASN 41551"
195.200.209.0/24,"ASN 41430"
195.242.82.0/23,"ASN 24823"
195.248.69.0/24,"ASN 41226"
217.14.48.0/20,"ASN 24823"
2001:67c:28bc::/48,"ASN 41430"
