2.57.80.0/22,"ASN 209206"
45.8.88.0/24,"ASN 43991"
45.132.131.0/24,"ASN 43991"
77.243.83.0/24,"ASN 43991"
95.215.57.0/24,"ASN 43991"
185.42.13.0/24,"ASN 43991"
185.144.60.0/22,"ASN 43991"
193.19.190.0/24,"ASN 43991"
194.26.135.0/24,"ASN 43991"
194.61.232.0/24,"ASN 43991"
