157.254.29.0/24,"ASN 136540"
199.229.14.0/23,"ASN 33516"
199.229.18.0/23,"ASN 40106"
199.229.40.0/23,"ASN 16642"
199.229.64.0/23,"ASN 401814"
199.229.210.0/24,"ASN 9410"
