94.247.104.0/23,"ASN 214317"
94.247.106.0/24,"ASN 57822"
94.247.107.0/24,"ASN 49673"
94.247.109.0/24,"ASN 49673"
94.247.110.0/23,"ASN 49673"
185.54.244.0/24,"ASN 49673"
185.54.245.0/24,"ASN 48472"
185.54.246.0/24,"ASN 57822"
185.54.247.0/24,"ASN 59954"
