162.44.36.0/22,"ASN 394138"
162.44.60.0/22,"ASN 63185"
162.44.66.0/24,"ASN 395969"
162.44.124.0/24,"ASN 14948"
162.44.157.0/24,"ASN 40491"
162.44.164.0/22,"ASN 14948"
162.44.181.0/24,"ASN 14948"
162.44.200.0/24,"ASN 14948"
162.44.202.0/24,"ASN 14948"
162.44.220.0/23,"ASN 14948"
162.44.223.0/24,"ASN 14948"
162.44.226.0/24,"ASN 14948"
162.44.232.0/24,"ASN 14948"
162.44.245.0/24,"ASN 14948"
162.44.248.0/23,"ASN 14948"
162.44.251.0/24,"ASN 14948"
162.44.253.0/24,"ASN 55250"
