2.57.160.0/23,"ASN 208559"
2.57.162.0/23,"ASN 20647"
91.102.8.0/21,"ASN 20647"
91.233.84.0/22,"ASN 20647"
185.27.156.0/22,"ASN 20647"
185.231.124.0/22,"ASN 20647"
193.178.163.0/24,"ASN 20647"
194.29.224.0/19,"ASN 20647"
195.20.159.0/24,"ASN 20647"
2001:67c:2818::/48,"ASN 20647"
2a02:f28::/32,"ASN 20647"
2a0c:5f00::/32,"ASN 20647"
