185.184.145.0/24,"ASN 211336"
212.122.64.0/24,"ASN 12539"
212.122.66.0/23,"ASN 12539"
212.122.74.0/23,"ASN 12539"
212.122.76.0/23,"ASN 12539"
212.122.78.0/24,"ASN 12539"
212.122.82.0/23,"ASN 12539"
212.122.86.0/23,"ASN 12539"
212.122.94.0/24,"ASN 12539"
