149.112.53.0/24,"ASN 51818"
2a13:c000:2100::/40,"ASN 59486"
2a13:c000:2200::/39,"ASN 59486"
2a13:c000:2400::/38,"ASN 59486"
2a13:c000:2800::/37,"ASN 59486"
