8.21.129.0/24,"ASN 55136"
2602:807:5000::/47,"ASN 55136"
2602:807:5002::/48,"ASN 55136"
2602:807:5010::/44,"ASN 55136"
2602:807:5020::/44,"ASN 55136"
2602:807:50e0::/47,"ASN 55136"
2602:807:50f0::/44,"ASN 55136"
