103.37.228.0/24,"ASN 134165"
103.55.52.0/24,"ASN 139352"
103.55.53.0/24,"ASN 137268"
194.35.2.0/24,"ASN 139352"
194.35.6.0/24,"ASN 137268"
194.35.10.0/24,"ASN 134167"
