45.181.184.0/22,"ASN 269200"
45.188.120.0/22,"ASN 53005"
45.239.244.0/22,"ASN 268482"
170.238.164.0/23,"ASN 53005"
170.238.167.0/24,"ASN 53005"
177.66.240.0/21,"ASN 53005"
2804:548::/32,"ASN 53005"
2804:51e0::/32,"ASN 268482"
