193.0.236.0/24,"Blocked AS42453"
193.27.204.0/23,"Blocked AS21123"
193.109.91.0/24,"Blocked AS21123"
193.188.0.0/24,"Blocked AS34789"
194.1.153.0/24,"Blocked AS42453"
195.69.124.0/22,"Blocked AS29227"
195.95.176.0/24,"Blocked AS199166"
195.245.68.0/24,"Blocked AS34789"
195.245.69.0/24,"Blocked AS33990"
