103.179.22.0/24,"ASN 149247"
162.222.232.0/23,"ASN 27027"
162.222.235.0/24,"ASN 27027"
162.222.236.0/23,"ASN 27027"
162.222.238.0/24,"ASN 27027"
2607:8280::/32,"ASN 27027"
