85.159.168.0/21,"ASN 34737"
128.98.0.0/16,"ASN 24775"
185.76.92.0/23,"ASN 34178"
192.102.214.0/24,"ASN 34178"
192.150.204.0/24,"ASN 34178"
194.61.176.0/20,"ASN 24775"
