45.93.204.0/22,"ASN 51872"
130.193.1.0/24,"ASN 200799"
185.95.36.0/22,"ASN 200799"
185.188.24.0/22,"ASN 200799"
212.237.252.0/24,"ASN 200799"
217.61.254.0/24,"ASN 200799"
