14.1.64.0/20,"ASN 14593"
14.1.80.0/21,"ASN 14593"
14.1.88.0/23,"ASN 14593"
14.1.90.0/24,"ASN 14593"
14.1.92.0/22,"ASN 14593"
64.226.208.0/24,"ASN 14593"
65.181.0.0/19,"ASN 14593"
66.9.160.0/20,"ASN 14593"
66.9.176.0/21,"ASN 14593"
66.9.184.0/22,"ASN 14593"
87.251.24.0/21,"ASN 14593"
91.102.180.0/22,"ASN 14593"
98.97.0.0/19,"ASN 14593"
98.97.32.0/20,"ASN 14593"
98.97.48.0/21,"ASN 14593"
98.97.56.0/22,"ASN 14593"
98.97.60.0/23,"ASN 14593"
98.97.62.0/24,"ASN 14593"
98.97.63.0/25,"ASN 14593"
98.97.63.128/28,"ASN 14593"
98.97.63.144/29,"ASN 14593"
98.97.63.153/32,"ASN 14593"
98.97.63.154/31,"ASN 14593"
98.97.63.156/30,"ASN 14593"
98.97.63.160/27,"ASN 14593"
98.97.63.192/26,"ASN 14593"
98.97.64.0/19,"ASN 14593"
98.97.96.0/20,"ASN 14593"
98.97.112.0/21,"ASN 14593"
98.97.120.0/23,"ASN 14593"
98.97.122.0/24,"ASN 14593"
98.97.123.0/25,"ASN 14593"
98.97.123.128/29,"ASN 14593"
98.97.123.136/30,"ASN 14593"
98.97.123.140/32,"ASN 14593"
98.97.123.142/31,"ASN 14593"
98.97.123.144/28,"ASN 14593"
98.97.123.160/27,"ASN 14593"
98.97.123.192/26,"ASN 14593"
98.97.124.0/22,"ASN 14593"
98.97.128.0/19,"ASN 14593"
98.97.160.0/20,"ASN 14593"
98.97.176.0/22,"ASN 14593"
98.97.180.0/23,"ASN 14593"
98.97.183.0/24,"ASN 14593"
98.97.184.0/21,"ASN 14593"
102.215.56.0/23,"ASN 14593"
102.215.58.0/24,"ASN 14593"
103.152.126.0/23,"ASN 14593"
103.235.92.0/22,"ASN 14593"
116.91.208.0/20,"ASN 14593"
129.222.0.0/17,"ASN 14593"
129.222.128.0/18,"ASN 14593"
129.222.192.0/20,"ASN 14593"
129.222.208.0/21,"ASN 14593"
129.222.224.0/19,"ASN 14593"
129.224.192.0/20,"ASN 14593"
129.224.208.0/21,"ASN 14593"
129.224.216.0/22,"ASN 14593"
129.224.220.0/24,"ASN 14593"
129.224.222.0/23,"ASN 14593"
135.129.2.0/23,"ASN 14593"
135.129.4.0/22,"ASN 14593"
135.129.8.0/21,"ASN 14593"
135.129.16.0/20,"ASN 14593"
