31.56.59.0/24,"ASN 214481"
31.58.51.0/24,"ASN 214481"
31.59.129.0/24,"ASN 214481"
78.31.250.0/24,"ASN 214481"
82.24.83.0/24,"ASN 214481"
141.11.62.0/24,"ASN 214481"
151.242.133.0/24,"ASN 214481"
185.244.25.0/24,"ASN 214481"
191.96.11.0/24,"ASN 214481"
2a0f:85c1:840::/48,"ASN 214481"
2a12:bec4:12a2::/48,"ASN 214481"
2a14:1ec7:1000::/40,"ASN 214481"
2a14:7583::/36,"ASN 214481"
2a14:7583:3000::/36,"ASN 214481"
2a14:7583:4000::/34,"ASN 214481"
2a14:7583:8000::/33,"ASN 214481"
