45.232.76.0/22,"ASN 267252"
138.0.204.0/24,"ASN 264556"
138.0.206.0/23,"ASN 264556"
143.0.68.0/22,"ASN 265989"
164.163.236.0/22,"ASN 265989"
168.227.88.0/23,"ASN 264556"
168.227.91.0/24,"ASN 264556"
2804:2178::/32,"ASN 264556"
2804:40e4::/32,"ASN 265989"
