12.12.61.0/24,"ASN 19581"
12.37.197.0/24,"ASN 62861"
12.133.15.0/24,"ASN 396482"
12.181.15.0/24,"ASN 62861"
12.181.23.0/24,"ASN 62861"
12.192.200.0/24,"ASN 62861"
50.223.252.0/24,"ASN 401312"
173.195.25.0/24,"ASN 401521"
