37.152.173.0/24,"ASN 35372"
46.36.103.0/24,"ASN 35372"
62.60.144.0/24,"ASN 35372"
62.60.147.0/24,"ASN 35372"
62.60.218.0/24,"ASN 35372"
83.147.193.0/24,"ASN 16200"
85.133.218.0/24,"ASN 35372"
87.248.142.0/24,"ASN 35372"
109.95.65.0/24,"ASN 35372"
109.95.66.0/23,"ASN 35372"
109.95.68.0/24,"ASN 35372"
109.95.70.0/24,"ASN 35372"
185.140.240.0/22,"ASN 56815"
185.239.1.0/24,"ASN 35372"
194.50.169.0/24,"ASN 35372"
194.60.229.0/24,"ASN 35372"
213.176.0.0/24,"ASN 35372"
