206.246.71.0/24,"ASN 11194"
206.246.113.0/24,"ASN 11194"
207.199.131.0/24,"ASN 11194"
207.199.136.0/24,"ASN 11194"
207.199.143.0/24,"ASN 11194"
207.199.156.0/24,"ASN 11194"
209.147.73.0/24,"ASN 11194"
216.107.0.0/23,"ASN 11194"
216.107.5.0/24,"ASN 11194"
216.107.8.0/24,"ASN 11194"
216.107.18.0/24,"ASN 11194"
216.107.20.0/24,"ASN 11194"
216.107.29.0/24,"ASN 11194"
216.107.40.0/24,"ASN 11194"
216.107.54.0/24,"ASN 11194"
216.107.60.0/23,"ASN 11194"
216.107.63.0/24,"ASN 11194"
216.155.0.0/24,"ASN 11194"
216.155.12.0/24,"ASN 11194"
216.155.18.0/24,"ASN 11194"
216.155.41.0/24,"ASN 11194"
216.155.42.0/24,"ASN 11194"
