5.157.4.0/24,"ASN 8289"
5.157.30.0/23,"ASN 49515"
104.160.12.0/23,"ASN 49515"
185.230.32.0/22,"ASN 49515"
188.95.32.0/21,"ASN 49515"
194.68.231.0/24,"ASN 49515"
2a02:ca80::/29,"ASN 49515"
