144.77.128.0/22,"ASN 400119"
144.77.136.0/22,"ASN 11346"
144.77.144.0/23,"ASN 53485"
144.77.146.0/24,"ASN 400761"
144.77.152.0/24,"ASN 400722"
144.77.153.0/24,"ASN 62697"
