45.14.60.0/22,"ASN 42032"
45.151.212.0/24,"ASN 59808"
185.119.104.0/24,"ASN 12307"
185.119.107.0/24,"ASN 12307"
2a06:8a00::/32,"ASN 12307"
2a06:8a01::/32,"ASN 204418"
2a06:8a07::/32,"ASN 12307"
2a0e:b580::/29,"ASN 59808"
