12.157.74.0/24,"ASN 54940"
64.74.69.0/24,"ASN 29949"
69.27.230.0/24,"ASN 29949"
165.79.0.0/16,"ASN 14443"
167.212.0.0/20,"ASN 33166"
167.212.16.0/20,"ASN 29949"
167.212.40.0/21,"ASN 33166"
167.212.128.0/24,"ASN 33166"
167.212.129.0/24,"ASN 29949"
209.191.158.0/24,"ASN 29949"
