91.207.78.0/24,"ASN 202801"
193.142.56.0/24,"ASN 42558"
193.142.57.0/24,"ASN 42559"
193.218.189.0/24,"ASN 50793"
193.218.191.0/24,"ASN 207055"
195.208.111.0/24,"ASN 42558"
195.226.204.0/24,"ASN 50878"
212.193.173.0/24,"ASN 60361"
